,CID,SID,Solubility_at_pH_7_4,target,Efficacy
34378,1084824,24809008,9.4,1,114.604
34382,1084779,49678559,49.3,1,154.396
34386,1084412,24809974,1.2,1,107.829
34397,1083058,24780921,3.5,1,179.374
34445,1080691,49729828,55.6,1,175.768
34458,1079281,49665390,55.4,1,108.824
34509,1072771,49641389,16.8,1,148.897
34526,1070617,49641189,35.4,1,153.471
34527,1070294,49647004,54.4,1,144.918
34537,1067888,47198210,1.4,1,159.221
34538,1067862,24833479,47.7,1,145.173
34543,1049874,49642390,24.4,1,152.723
34571,1021093,47195259,0.8,1,174.054
34577,1019255,47199165,1.1,1,144.825
34587,1017369,14733930,0.8,1,189.18
34589,1017333,4262347,48.7,1,118.914
34590,1017283,47195488,14.6,1,183.962
34591,1017282,47195260,1.0,1,158.465
34602,1010707,49726730,0.5,1,120.806
34604,1009770,49827383,30.3,1,127.044
34619,998756,50086452,53.1,1,149.055
34623,993475,49824373,57.2,1,185.07
34647,988232,24805428,0.8,1,111.665
34672,979664,22413631,0.4,1,178.024
34684,978233,24792896,5.8,1,105.737
34716,977296,24785169,43.2,1,89.8667
34726,976994,49730007,30.6,1,119.081
34754,976107,47196567,8.8,1,151.349
34766,975800,24795273,10.9,1,169.221
34774,975714,49643627,27.8,1,167.171
34784,975545,47204278,50.1,1,149.579
34786,975535,47196576,44.3,1,143.787
34792,975411,47202131,35.3,1,155.758
34799,975200,47196315,34.8,1,138.797
34810,974921,47196544,0.3,1,201.423
34819,974724,24792594,10.4,1,107.407
34838,974438,24793096,18.7,1,103.297
34860,973894,49646843,35.7,1,166.63
34901,972900,47203378,5.3,1,104.591
34904,972844,24822400,3.6,1,102.765
34906,972821,24794136,19.3,1,115.683
34921,972588,24794484,41.9,1,142.736
34925,972546,24790572,46.6,1,130.437
34935,972486,47201868,0.6,1,109.441
34944,972406,24809319,35.5,1,115.785
34952,972339,24796510,46.8,1,78.8112
34953,972296,24796354,33.1,1,92.084
34955,972287,24797330,40.3,1,133.915
34957,972224,24796968,50.3,1,147.503
34965,971985,24797389,8.0,1,122.098
34970,971874,24796893,33.7,1,88.4943
34974,971757,24797576,44.2,1,128.052
34984,971659,24797064,50.6,1,84.1377
34986,971628,24785799,31.2,1,126.397
34993,971566,24796863,42.5,1,95.4726
34997,971504,24797670,49.9,1,111.335
35001,971434,24796296,0.2,1,106.673
35002,971432,24797298,49.6,1,79.5393
35005,971419,47201133,15.0,1,186.003
35006,971388,24793021,44.2,1,100.354
35014,971328,24790821,41.3,1,92.3018
35015,971320,24809592,4.5,1,129.019
35019,971253,49827401,44.8,1,158.467
35042,970893,49824224,4.1,1,120.91
35043,970861,24793571,43.6,1,107.575
35081,970323,24798291,24.5,1,73.3998
35082,970318,24807525,40.9,1,140.708
35087,970217,24798185,41.6,1,87.999
35098,969997,24805793,0.7,1,79.7633
35101,969955,24792944,42.2,1,114.731
35104,969889,24806190,31.5,1,135.635
35114,969172,49827859,4.8,1,213.969
35146,965678,47203979,43.9,1,124.009
35152,965016,24801348,5.0,1,128.635
35158,963834,24834647,10.5,1,137.743
35159,963804,24816215,36.5,1,126.015
35161,963393,49673814,44.1,1,162.831
35162,963386,49677524,31.8,1,136.062
35177,961962,24787462,45.5,1,119.927
35178,961861,24788903,22.9,1,148.394
35181,961186,49644624,42.4,1,231.28
35182,961105,24806588,4.4,1,128.783
35185,960733,49669780,0.3,1,135.713
35186,960709,47197830,2.4,1,119.926
35188,960468,49641478,42.6,1,178.656
35190,960374,49728400,12.7,1,143.875
35195,959863,26662836,17.5,1,158.145
35197,959599,24796931,6.7,1,119.544
35235,954601,49641399,46.9,1,125.887
35239,954343,49649146,50.4,1,136.491
35247,953455,26662958,20.5,1,117.296
35261,952436,47204045,18.5,1,129.714
35265,952243,24792826,47.1,1,123.279
35269,951945,24810819,30.8,1,130.325
35274,951884,24807227,27.6,1,85.8336
35278,951867,24836279,41.7,1,134.607
35290,951453,26664071,38.2,1,135.911
35298,951305,26665417,1.2,1,142.69
35302,951145,49667975,2.1,1,141.752
35307,950924,49643106,2.9,1,157.739
35309,950890,26665595,6.6,1,137.814
35316,950772,26663633,49.7,1,100.581
35318,950744,26660856,1.0,1,135.022
35320,950682,26666729,33.3,1,136.095
35325,950568,49667002,51.9,1,147.102
35326,950565,26663838,4.9,1,137.266
35331,950433,26667106,13.3,1,111.67
35352,949960,26725776,16.0,1,157.628
35354,949932,49647190,37.6,1,120.235
35358,949716,24807527,13.8,1,87.4417
35366,949265,26663285,51.0,1,122.172
35391,948613,26671593,41.2,1,155.307
35393,948526,26662348,42.9,1,133.669
35399,948415,26659315,9.4,1,128.048
35408,948138,26663254,17.1,1,173.3
35409,948133,49648018,40.1,1,143.698
35420,947839,49666861,47.4,1,208.783
35429,947598,49646678,36.0,1,105.724
35433,947481,26669579,32.6,1,93.7972
35444,947014,49647548,49.2,1,132.536
35449,946916,26666512,5.5,1,131.965
35460,946221,49647188,0.3,1,143.719
35464,946154,26671339,37.6,1,162.309
35466,946068,49666981,31.8,1,141.327
35495,944986,26659952,27.2,1,119.087
35497,944935,24786901,49.3,1,128.421
35500,944813,26658772,29.1,1,133.285
35507,944360,26658934,47.5,1,100.313
35510,944292,26658592,27.6,1,77.1552
35512,944274,49647696,43.6,1,151.448
35520,943720,47203462,35.8,1,231.578
35525,943470,49646955,48.1,1,130.941
35527,943408,26726234,5.2,1,120.75
35565,941920,26658413,41.5,1,120.031
35566,941901,24782637,42.5,1,113.228
35599,940400,26671211,49.9,1,133.673
35600,940263,26671671,20.5,1,127.114
35601,940212,49648653,2.3,1,144.139
35604,940115,26665465,1.9,1,103.539
35606,940083,49648820,0.2,1,174.553
35611,940003,26662370,35.2,1,151.947
35616,939883,26667120,4.7,1,79.5466
35619,939838,24808812,31.9,1,105.489
35639,939075,26661889,36.3,1,113.583
35645,938783,26671044,0.6,1,104.799
35652,938551,49819830,26.9,1,130.021
35658,938399,49647597,4.7,1,121.036
35672,937851,49641666,31.8,1,158.831
35686,937377,49648079,48.7,1,114.567
35692,937085,26671597,41.8,1,107.377
35702,936761,49820538,46.9,1,112.982
35705,936709,49641549,47.6,1,94.2157
35707,936618,26663895,38.6,1,121.052
35721,936056,24782856,1.3,1,131.467
35722,936046,26671626,4.3,1,110.699
35725,935974,26725652,14.7,1,100.291
35734,935692,24795231,1.6,1,109.835
35735,935678,24795291,0.7,1,82.5149
35740,935524,26671574,27.2,1,113.811
35742,935415,17433179,9.2,1,171.909
35743,935400,26661967,30.6,1,164.548
35744,935396,24795357,27.9,1,99.5156
35754,935194,24795041,14.1,1,145.496
35762,935003,24795052,0.8,1,107.943
35770,934843,49816447,0.5,1,124.791
35782,934550,24795894,1.1,1,92.1989
35786,934441,26725880,45.3,1,152.315
35793,934282,24787470,39.6,1,140.07
35794,934278,26666222,1.2,1,116.638
35795,934271,26659754,0.7,1,148.769
35796,934233,26663804,37.3,1,97.3314
35799,934100,26663745,41.9,1,90.2723
35826,931776,26671266,12.4,1,108.299
35829,931663,26662962,43.3,1,150.703
35832,931564,26659622,29.4,1,90.5376
35833,931556,26660978,43.4,1,88.76
35837,931341,26662760,21.4,1,124.522
35850,930898,26667201,22.3,1,100.001
35861,930549,24780972,24.1,1,154.882
35867,930322,24787622,32.8,1,118.929
35892,929617,26667141,4.0,1,123.2
35901,929434,26660500,37.9,1,104.121
35921,925012,47203330,0.6,1,163.848
35938,921948,26658991,15.6,1,146.553
35941,921893,26661230,43.1,1,144.632
35945,921808,49667054,0.5,1,164.181
35950,921775,26667015,0.2,1,76.5894
35975,919877,47201661,2.1,1,135.65
35984,919521,26725746,37.1,1,148.983
35991,919256,26658873,13.4,1,132.165
36009,917296,26662979,10.1,1,94.0522
36019,917055,26726203,5.4,1,170.525
36024,916878,49817328,30.7,1,143.84
36028,916370,26662684,11.2,1,146.305
36038,916087,26661203,16.9,1,125.47
36050,915709,26660931,39.8,1,126.35
36052,915653,26671286,44.3,1,105.021
36056,915527,26667359,29.6,1,132.47
36082,913333,26659196,46.1,1,94.6579
36086,913226,26660541,35.9,1,132.799
36088,913181,26659519,38.0,1,153.694
36112,912209,26660745,37.8,1,132.523
36118,911730,26671429,34.4,1,123.437
36124,911287,26660563,0.5,1,83.5791
36134,910973,49667766,42.6,1,157.386
36200,902569,49726147,3.2,1,96.5044
36203,902206,24781395,11.6,1,113.614
36208,900897,47200530,34.7,1,138.357
36214,900724,24806695,30.2,1,114.469
36227,900179,24796761,6.7,1,149.924
36231,900026,24797648,25.7,1,128.135
36232,899976,26670983,0.4,1,134.144
36233,899770,24783796,33.9,1,122.389
36239,899206,24805000,45.5,1,120.8
36241,899156,47196232,31.0,1,138.42
36270,896933,49827321,38.5,1,156.689
36318,894360,47203085,0.4,1,130.824
36329,894140,49679326,50.0,1,150.305
36395,892497,49648590,0.4,1,129.925
36410,892093,24791177,0.7,1,142.401
36417,891922,49648545,1.8,1,169.964
36430,891629,49727385,44.1,1,92.7304
36460,890478,24795039,47.0,1,98.4496
36466,890186,47204809,12.6,1,173.025
36474,889679,26667116,3.2,1,150.594
36522,887709,47196371,40.7,1,78.8199
36533,887096,47202038,0.7,1,134.694
36538,886509,49677709,32.5,1,128.994
36540,886408,49678190,0.3,1,149.5
36542,886330,49718975,34.2,1,108.411
36614,882910,49641323,42.4,1,166.921
36638,881165,47202072,2.5,1,122.192
36661,880223,49825339,48.8,1,180.003
36665,879917,47202384,5.7,1,98.34
36666,879823,24808944,30.6,1,125.789
36671,879195,49646803,1.0,1,119.92
36683,878107,24790715,40.7,1,141.828
36688,877511,24812633,3.5,1,90.4248
36693,877450,17415024,32.7,1,145.169
36694,877418,24792176,12.4,1,149.867
36698,877371,24792126,4.6,1,109.621
36702,877310,24792058,17.9,1,85.7108
36704,877269,24792078,15.9,1,125.518
36728,876205,49642979,0.2,1,144.069
36734,875880,47201811,38.8,1,162.389
36749,874587,47198820,33.9,1,161.613
36761,873479,24837668,33.3,1,137.977
36770,873296,26726318,10.0,1,175.203
36789,872164,26658582,30.9,1,108.729
36797,871326,47202030,34.1,1,150.26
36798,871259,24815697,0.5,1,112.417
36807,870118,24838006,21.3,1,101.477
36813,869541,47196309,22.9,1,141.677
36814,869523,47196847,24.1,1,156.856
36816,869487,47196844,25.4,1,175.46
36817,869435,47197048,30.2,1,141.162
36818,869403,47197047,26.6,1,155.655
36820,869329,47196904,25.9,1,193.349
36821,869237,47196716,27.8,1,175.313
36826,868764,24804523,39.1,1,126.588
36832,868460,47197954,22.8,1,100.886
36833,868438,47198344,22.5,1,144.438
36836,868366,47198283,25.5,1,132.771
36838,868362,47198289,27.3,1,119.771
36840,868345,47198280,28.7,1,148.352
36845,867913,24821764,1.8,1,66.9221
36854,867305,47197955,30.6,1,144.503
36857,867238,47197947,19.7,1,158.947
36890,866327,49670674,3.0,1,163.194
36891,866294,24793924,38.6,1,80.3237
36893,866275,49667718,34.7,1,112.471
36894,866271,49667925,34.0,1,146.844
36909,865878,49733922,44.3,1,134.019
36916,865659,24805249,29.3,1,128.984
36922,865402,24806247,42.0,1,126.403
36939,864839,49643989,49.3,1,138.241
36949,864561,47204956,27.6,1,152.239
36957,864180,24782543,38.0,1,153.717
36961,863961,24787396,0.5,1,120.828
36963,863811,49666737,46.6,1,154.409
36965,863792,49642651,49.6,1,167.015
37018,860816,24802123,24.9,1,121.317
37045,859555,24790106,49.6,1,116.775
37084,858296,49665304,23.1,1,150.648
37087,858176,24804286,31.0,1,129.509
37102,857392,24786740,44.5,1,74.1973
37132,856234,49728306,33.1,1,127.291
37137,856145,49726654,36.0,1,136.177
37157,855977,24813223,6.9,1,117.394
37182,855255,49728738,35.1,1,154.62
37187,855142,24803668,18.0,1,91.8186
37188,855140,49734162,44.2,1,105.98
37193,855037,24792084,18.1,1,122.017
37200,854799,24805602,6.9,1,108.333
37201,854786,24836596,31.9,1,81.4044
37211,854314,26662026,28.3,1,143.254
37225,853539,49673921,12.6,1,136.273
37228,853463,26659429,39.0,1,103.293
37231,853225,49666890,29.2,1,146.768
37236,852962,24839174,2.1,1,141.971
37260,851643,24781889,2.3,1,116.538
37262,851542,24804594,9.7,1,156.032
37327,849594,47195591,35.4,1,155.126
37329,849362,22413996,1.7,1,186.589
37334,848929,24787982,43.2,1,123.369
37349,847884,24790860,2.5,1,111.162
37351,847810,24830814,21.8,1,124.543
37362,847303,24780484,38.6,1,99.1945
37368,847129,49728561,37.2,1,104.059
37384,846581,24821914,25.5,1,125.231
37385,846580,24808663,36.0,1,156.201
37389,846498,24808973,43.3,1,181.98
37405,845965,24821631,51.0,1,126.78
37411,845490,49643260,8.1,1,101.25
37412,845479,49665443,47.4,1,169.241
37413,845476,49645088,45.2,1,134.948
37414,845407,24787409,5.6,1,123.412
37421,844944,49641668,6.4,1,155.267
37426,844711,24791927,42.3,1,157.596
37429,844431,49818970,31.8,1,92.7575
37436,843725,49824481,50.8,1,139.286
37438,843258,26671598,40.8,1,120.918
37456,842381,47202651,29.7,1,128.398
37467,841318,14744755,35.9,1,99.2035
37485,840025,14719345,29.9,1,168.015
37490,839788,24788077,43.2,1,94.2412
37513,838905,49665669,46.0,1,141.623
37514,838899,24820925,15.4,1,107.055
37564,836132,24808313,6.3,1,136.648
37577,835193,49642934,1.2,1,147.464
37579,835019,24802344,1.2,1,99.1025
37585,834702,47195103,39.3,1,166.053
37597,834487,47194660,28.6,1,131.863
37611,834001,49645007,20.7,1,147.741
37612,833994,49671003,9.7,1,143.4
37613,833984,24795995,38.1,1,145.376
37618,833658,49825782,5.5,1,136.491
37623,833546,49737675,43.6,1,177.41
37624,833541,49819037,37.3,1,174.007
37640,833143,49824317,8.1,1,147.419
37648,832423,47203829,3.7,1,103.451
37651,832057,14744599,21.8,1,122.441
37678,830472,24801374,40.7,1,106.729
37694,829800,49670691,0.5,1,107.39
37695,829764,4255295,23.9,1,141.439
37697,829673,49642978,39.3,1,145.246
37708,829315,24780901,40.3,1,114.594
37719,828721,24794173,44.9,1,112.537
37725,828702,24794096,35.5,1,116.721
37748,827439,49642424,5.5,1,121.025
37749,827419,24808133,19.2,1,175.305
37752,827196,24806565,33.0,1,99.0851
37753,827173,49643251,36.5,1,108.864
37758,826857,14718709,0.4,1,164.738
37761,826520,49645279,1.4,1,127.506
37769,825845,49644145,45.8,1,136.454
37772,825674,49641657,0.7,1,123.91
37777,825411,49725756,9.5,1,84.4982
37814,823118,47201370,25.0,1,133.965
37819,822765,49826818,44.7,1,174.681
37826,822280,47204318,1.2,1,123.879
37853,820816,47199249,4.7,1,136.284
37855,820504,49827156,44.3,1,156.016
37868,820006,24820888,18.9,1,122.526
37879,818969,24802796,17.1,1,123.68
37882,818637,24827382,7.2,1,128.913
37907,815206,26666747,30.6,1,137.764
37930,813098,24784815,7.8,1,128.481
37994,808331,49668842,0.2,1,120.292
38014,807474,47197507,7.1,1,160.158
38027,806545,47196878,1.8,1,190.504
38028,806288,49816493,2.7,1,101.353
38033,806165,49641832,2.0,1,120.87
38034,806045,47204623,1.3,1,136.426
38043,805519,14732615,46.5,1,157.883
38044,805484,49724783,0.3,1,198.156
38045,805432,49736995,39.5,1,125.354
38052,805196,24793720,47.2,1,126.915
38054,805146,47197054,16.2,1,108.218
38055,805136,24821263,20.1,1,117.765
38056,804960,47204943,28.1,1,122.288
38064,804511,47201059,36.6,1,137.314
38073,804077,22415218,2.8,1,93.7199
38082,803748,47197029,26.8,1,154.264
38089,803546,47196776,25.0,1,135.062
38096,803231,24820864,16.7,1,133.713
38102,802924,49678206,34.2,1,120.884
38105,802901,47202055,1.7,1,115.682
38109,802794,49668404,36.3,1,160.192
38115,802540,49642208,41.3,1,110.784
38118,802502,24802510,0.6,1,82.5217
38119,802474,47200582,2.8,1,128.869
38127,802126,24783144,23.1,1,123.141
38128,802125,49729535,8.1,1,125.828
38131,802066,49728194,1.5,1,136.511
38137,801818,49725263,42.5,1,185.764
38160,801047,49643134,47.8,1,111.965
38188,799944,24809761,19.7,1,132.829
38236,798024,24801276,36.8,1,119.717
38241,797744,24822405,13.4,1,85.1128
38249,797253,49677881,0.2,1,210.415
38251,797143,49677928,0.3,1,199.703
38252,797118,47198267,20.0,1,108.905
38263,796792,47201213,7.6,1,136.45
38264,796777,47198023,4.3,1,217.798
38318,794439,49645112,15.7,1,140.074
38325,794021,17416334,0.5,1,181.23
38326,794011,14735143,19.3,1,113.053
38332,793820,49643086,46.1,1,171.713
38334,793579,49826352,9.4,1,232.248
38341,792996,49645247,1.4,1,130.385
38353,792536,47198588,13.5,1,177.422
38355,792495,47198924,0.6,1,163.096
38359,792368,47198587,0.7,1,107.954
38361,792361,47199001,17.0,1,183.155
38366,792150,14719385,20.9,1,165.109
38369,791948,47198664,32.8,1,176.746
38370,791926,24809306,51.3,1,195.704
38377,791441,47202010,32.2,1,146.583
38378,791415,47198178,14.3,1,196.254
38379,791371,47198837,22.1,1,174.271
38381,791351,47199008,35.1,1,155.192
38382,791302,47198005,9.0,1,170.53
38387,791221,47201886,33.1,1,181.025
38388,791209,47198584,4.0,1,154.056
38389,791168,47198162,21.5,1,158.923
38390,791158,47198904,2.6,1,174.434
38395,790959,47202963,6.0,1,153.302
38412,790333,24783298,26.5,1,102.21
38414,790283,24788616,33.1,1,96.9642
38437,789538,26662635,31.5,1,104.775
38444,789064,47203518,20.3,1,138.733
38461,788481,24809837,15.9,1,147.918
38497,786693,49727182,27.4,1,141.199
38514,786238,26669372,45.4,1,97.2462
38515,786178,47198037,0.7,1,165.16
38529,785909,47202299,35.2,1,263.055
38531,785891,49728543,43.5,1,125.834
38535,785711,47201893,34.3,1,182.991
38557,784629,49643485,0.9,1,166.905
38560,784457,47198647,13.7,1,184.16
38565,784316,49644224,37.4,1,86.046
38569,784234,47198255,6.5,1,176.205
38572,784093,47198854,5.6,1,205.611
38576,783957,47198007,6.3,1,172.288
38577,783935,49644225,0.1,1,126.017
38579,783812,47198641,17.6,1,155.89
38581,783742,47197927,37.4,1,169.586
38584,783587,47197906,25.8,1,185.749
38588,783192,47198639,30.1,1,174.701
38596,782887,47198515,29.2,1,171.509
38598,782827,47198690,19.6,1,161.695
38599,782814,47198157,27.2,1,165.552
38602,782728,47198502,19.2,1,168.222
38622,781111,49646767,41.0,1,158.061
38655,779814,24839566,31.4,1,151.609
38675,779368,47204969,13.0,1,158.042
38676,779364,49644378,34.9,1,161.45
38683,778448,49644722,45.9,1,170.399
38707,777816,49641064,34.4,1,119.727
38708,777812,24805165,6.6,1,126.077
38714,777370,26666904,11.8,1,111.686
38729,776928,49644206,11.2,1,144.638
38732,776880,49643383,40.0,1,88.9178
38733,776866,49725689,3.1,1,87.2376
38787,775241,24805198,1.5,1,130.774
38794,774956,49726869,6.9,1,126.584
38843,773461,49641085,0.5,1,86.1168
38846,773405,49726083,7.4,1,193.94
38853,773311,47202842,28.1,1,156.597
38857,773184,49665353,46.4,1,123.062
38890,771515,7970869,31.8,1,135.404
38904,769937,47202938,13.3,1,196.616
38905,769933,24780395,19.5,1,123.005
38910,769669,49644451,26.5,1,133.581
38921,769155,49644745,25.7,1,121.57
38929,768738,24822923,32.2,1,115.931
38931,768666,24789439,36.3,1,133.662
38935,768390,24806183,41.4,1,103.773
38952,767653,24821376,48.7,1,131.652
38957,767487,24780500,23.2,1,129.966
38961,767399,49642764,10.5,1,249.29
38967,767260,24806851,21.3,1,123.705
38975,766779,24813834,9.0,1,134.177
38995,765855,47202234,38.3,1,216.912
39005,765577,47202361,23.4,1,156.006
39015,765284,24808040,2.0,1,91.8042
39017,765234,47198478,25.6,1,179.64
39020,765089,47202233,10.1,1,182.657
39022,765015,47198599,5.7,1,139.113
39026,764835,26671056,27.8,1,117.915
39027,764789,47202193,11.3,1,167.498
39028,764708,47198877,30.1,1,181.309
39030,764640,17504571,38.9,1,122.288
39031,764635,47199031,34.2,1,152.855
39032,764610,47198843,26.6,1,195.739
39033,764598,47198190,43.3,1,166.286
39034,764583,47198048,13.8,1,222.981
39042,764346,47202936,23.0,1,154.696
39043,764344,49643294,33.2,1,166.33
39044,764335,24789561,38.6,1,118.105
39045,764333,24809598,33.6,1,108.631
39046,764328,49645224,1.6,1,163.589
39047,764326,47202935,35.2,1,132.061
39048,764325,24810049,4.2,1,143.765
39049,764311,47198591,37.4,1,158.34
39050,764266,49665581,24.0,1,153.814
39056,764185,47198163,22.5,1,161.535
39068,763760,24817634,2.0,1,111.388
39069,763669,47203722,37.2,1,149.681
39079,763396,47202001,22.1,1,166.647
39080,763322,47198832,19.4,1,145.007
39086,763011,47198852,29.3,1,176.975
39093,762757,24781378,32.7,1,152.2
39099,762646,26662015,0.2,1,74.0919
39123,761632,49649474,4.4,1,236.174
39124,761589,49644536,0.7,1,215.602
39134,760948,24789068,43.2,1,114.84
39135,760825,24790721,38.1,1,88.9071
39137,760603,49645103,35.5,1,163.752
39139,760266,24783744,31.2,1,134.053
39150,759948,49647333,9.4,1,153.361
39183,757991,47202319,26.0,1,221.44
39237,756022,24808574,38.7,1,137.879
39244,755801,26665940,38.6,1,141.995
39251,755651,24788623,38.4,1,123.859
39259,755396,26665438,0.4,1,138.654
39270,755166,47203750,31.1,1,166.262
39292,754229,47198663,25.2,1,151.483
39293,754219,26666575,34.7,1,118.487
39298,754084,47202237,35.3,1,155.154
39299,754053,47199034,26.4,1,192.446
39312,753550,49646781,52.0,1,142.43
39334,753058,47202533,4.3,1,171.676
39343,752768,26659006,17.8,1,82.8941
39357,752424,24809810,0.6,1,197.257
39367,752131,49665183,7.9,1,143.052
39371,751911,49641849,4.7,1,119.21
39372,751906,49641131,4.4,1,164.509
39374,751866,49641079,8.7,1,180.951
39376,751859,47203216,4.5,1,152.117
39379,751820,49666903,3.4,1,97.6444
39399,751000,24796926,10.9,1,145.165
39400,750895,24810905,26.8,1,129.007
39405,750631,24801767,31.8,1,120.581
39430,749987,24790152,11.2,1,144.723
39431,749973,24780405,21.6,1,138.86
39435,749883,49667769,5.7,1,130.97
39462,748785,49665619,29.7,1,99.5693
39468,748665,47203445,0.2,1,160.211
39485,748205,24815007,40.2,1,79.9969
39489,748081,26664005,45.4,1,153.811
39490,748072,26665508,38.3,1,140.092
39513,747695,24810460,35.6,1,132.885
39516,747648,24807894,0.2,1,112.933
39546,746646,24806466,22.4,1,106.347
39547,746617,24816921,0.3,1,161.878
39551,746520,26663205,34.5,1,95.039
39552,746518,24792162,31.8,1,79.1487
39556,746040,24793864,9.0,1,115.313
39561,745860,49643673,40.8,1,126.518
39571,745324,26659255,51.4,1,112.479
39610,743909,47203779,1.8,1,164.839
39618,743663,47200756,47.1,1,99.9135
39633,743083,49668383,50.5,1,176.599
39642,742940,47198231,24.1,1,135.283
39652,742528,49644029,42.0,1,160.733
39654,742520,47202496,24.8,1,153.822
39660,742321,49641863,37.8,1,146.625
39664,742170,26671495,48.9,1,123.336
39672,741850,49645039,50.5,1,146.012
39673,741849,49665184,42.3,1,140.552
39680,741694,24826940,6.1,1,145.288
39684,741604,47204507,40.2,1,154.471
39685,741597,49644833,34.4,1,104.004
39730,739872,47202243,1.7,1,137.065
39755,739121,24796945,30.1,1,164.456
39758,738951,49642396,42.0,1,148.488
39779,738280,57256392,31.4,1,156.727
39791,738094,49725579,41.0,1,116.728
39793,738047,49642317,38.3,1,118.602
39796,737890,24827966,29.2,1,123.426
39797,737849,24780174,0.1,1,118.251
39815,737186,26660601,35.4,1,126.952
39822,736689,49672357,14.9,1,198.525
39823,736679,47200462,40.6,1,161.409
39842,736271,14725292,4.3,1,138.058
39877,734541,26666687,40.3,1,117.286
39892,734036,49640985,38.7,1,82.5115
39893,734035,49641824,50.5,1,103.622
39900,733834,49641677,18.7,1,137.266
39927,732314,49672189,4.1,1,143.278
39959,730524,49641178,2.6,1,157.017
39964,730430,24809955,9.0,1,158.611
39989,729609,24806020,6.1,1,86.3818
39990,729588,24817724,22.4,1,126.035
39998,729147,49676791,37.0,1,90.1721
40027,727699,24830827,0.3,1,108.832
40043,727056,49666680,47.5,1,147.512
40044,727034,47203549,4.7,1,162.544
40045,727019,49640794,3.0,1,170.874
40068,726364,24837822,44.0,1,99.6386
40070,726319,24785172,22.3,1,106.005
40074,726013,24807415,7.9,1,109.461
40078,725903,24802276,28.1,1,120.336
40133,723293,24830134,10.9,1,137.224
40142,723032,24808423,27.9,1,126.344
40146,722969,49732751,0.5,1,158.725
40149,722854,47201762,34.7,1,113.042
40163,722371,24805299,29.1,1,111.831
40175,721827,24828727,38.0,1,133.435
40178,721692,26657996,7.0,1,107.13
40181,721646,24794350,30.8,1,112.487
40191,721269,49667986,48.7,1,149.438
40192,721260,24826122,33.1,1,174.384
40240,719203,24811068,40.7,1,100.886
40243,719034,49717363,47.9,1,134.956
40251,718655,26665476,16.5,1,133.64
40264,718402,49643642,3.7,1,154.382
40267,718227,24803164,26.8,1,89.2487
40269,718205,49640800,4.0,1,90.538
40282,717962,49641093,42.6,1,97.5284
40287,717880,49641016,25.6,1,179.753
40299,717250,49672862,46.8,1,155.176
40310,716917,24804602,5.5,1,98.1304
40330,715703,24811339,1.4,1,179.949
40333,715691,24811340,36.6,1,157.894
40339,715443,4244494,6.0,1,136.564
40373,714479,24833086,22.4,1,148.75
40396,713572,49644106,30.1,1,171.073
40409,712926,24803320,46.0,1,143.086
40412,712888,24785193,48.2,1,116.839
40427,712471,49671602,10.3,1,148.98
40429,712467,49671220,40.8,1,121.409
40430,712465,49671727,3.1,1,137.425
40452,711768,26731505,44.6,1,88.2029
40496,710241,49679664,51.4,1,185.032
40528,709047,49679615,34.7,1,144.052
40548,708056,24784662,48.2,1,121.318
40549,708055,49649579,0.6,1,179.508
40550,708047,24820533,46.7,1,146.801
40559,707601,24821208,42.3,1,100.077
40563,707439,49669828,48.9,1,150.069
40572,707055,24821118,31.4,1,127.192
40573,707046,24828684,35.4,1,124.243
40574,707035,24816414,22.5,1,123.446
40587,706589,49647971,24.0,1,133.107
40590,706317,49679775,11.6,1,177.184
40594,706172,26665644,15.0,1,112.873
40616,704967,24806264,29.5,1,100.386
40620,704781,24804771,2.8,1,157.449
40626,704553,49645375,0.8,1,156.182
40631,704272,47201318,50.0,1,120.372
40644,703809,24792670,1.2,1,122.103
40646,703798,49671703,0.2,1,124.484
40648,703723,26665914,0.5,1,97.3219
40659,703140,47204227,37.1,1,178.919
40661,703114,26658372,1.6,1,130.038
40679,702265,24836595,30.2,1,87.452
40683,702158,49668398,27.2,1,115.643
40685,702132,47201755,45.2,1,179.866
40744,699724,26665957,38.0,1,143.261
40746,699688,24780930,1.7,1,125.425
40759,699493,24835017,0.1,1,138.002
40768,699117,49679472,1.1,1,165.377
40788,698255,24813563,4.5,1,154.918
40792,698101,24802051,43.1,1,154.239
40809,697391,49727560,24.9,1,175.457
40819,696705,47198258,39.5,1,161.058
40827,696247,24828326,36.6,1,114.09
40829,695916,24789651,1.7,1,89.8188
40833,695695,24805959,6.9,1,62.0004
40838,695551,49670110,25.7,1,141.32
40840,695358,24820951,37.4,1,101.887
40845,695255,49680004,3.1,1,124.594
40850,695123,24823301,39.5,1,89.9777
40852,695112,47200746,46.4,1,213.086
40865,694792,47203086,45.1,1,148.003
40886,694059,49723616,39.9,1,117.288
40891,693639,49648300,0.2,1,92.3402
40892,693636,49647061,0.9,1,125.256
40896,693281,49676479,27.8,1,104.34
40928,691683,14727531,2.7,1,167.48
40931,691572,49727352,37.0,1,208.607
40935,691373,24819463,10.1,1,163.761
40941,690984,47202708,24.6,1,120.934
40944,690946,24804866,43.3,1,133.147
40945,690884,49667735,6.1,1,135.589
40948,690639,49679313,22.7,1,195.452
40966,689386,49670359,6.1,1,165.898
40968,689218,49643285,38.3,1,161.523
40971,689099,26666303,16.0,1,129.381
40980,687980,24784014,22.2,1,106.235
